IIZZ,0.006114856128938315
IXIX,-0.017145033801641542
IXIY,0.0063005145647639475
IXXZ,0.03358535907789382
IXYZ,0.007026604466415283
IYIX,-0.0063503430116364015
IYIY,0.07898843844452508
IYXZ,0.032316378504266184
IYYZ,0.0011024329475878697
IZIZ,0.007735873619325599
IZXX,0.02866856763964934
IZXY,-0.005720602343266666
IZYX,0.00590800851477873
IZYY,0.04579096342337431
IZZI,0.02937198859995472
XIXI,0.07062195519187228
XIYI,0.04922632414380303
XIZX,0.03382175952900236
XIZY,-0.03606263890080075
XXIZ,-0.005582680094699449
XXXX,-0.0017687083441079061
XXXY,-0.00863872160426854
XXYX,0.026599088643854935
XXYY,0.008407865645617846
XXZI,0.004902712902662323
XYIZ,0.018863335966757853
XYXX,0.05192706881158715
XYXY,-0.009936970163406883
XYYX,0.03074184220437437
XYYY,0.01673856010855741
XYZI,0.0036635315428932176
XZIX,0.03359581668671213
XZIY,0.0064344312210655435
XZXZ,0.0052031302922820235
XZYZ,-0.06119757500632263
YIXI,-0.037848663745428515
YIYI,0.06379703185336033
YIZX,-0.0169647953685819
YIZY,-0.05329349465830899
YXIZ,0.03126328916937201
YXXX,-0.028029567227120727
YXXY,-0.040991917622015706
YXYX,0.028648970762429254
YXYY,-0.027808473350145708
YXZI,-0.022545069817870113
YYIZ,-0.03741308170449392
YYXX,-0.03624904447230627
YYXY,0.01530328127430199
YYYX,0.004442659153733767
YYYY,0.011879809871261507
YYZI,0.035917994269677345
YZIX,-0.018685150781972026
YZIY,-0.015373797873876171
YZXZ,0.07309252210431295
YZYZ,-0.017054754997543622
ZIIZ,0.005452164602947589
ZIXX,-0.0796585342350761
ZIXY,0.004047046120019876
ZIYX,0.024309983592460623
ZIYY,0.019246996512488148
ZIZI,0.026031880801227036
ZXXI,-0.0034127121108351866
ZXYI,-0.01701933218244217
ZXZX,0.017486287582940158
ZXZY,-0.02007014664669682
ZYXI,-0.02104456577331719
ZYYI,-0.03781211362114511
ZYZX,-0.0028308745287086816
ZYZY,-0.014618100535758516
ZZII,0.0054103052582158695
