IIZZ,-0.0002527395606370525
IXIX,0.029985588511546597
IXIY,0.020027090246268094
IXXZ,0.00632629300873333
IXYZ,-0.043651437806849394
IYIX,0.018168942005639774
IYIY,-0.0118106222137783
IYXZ,0.00018995067660591142
IYYZ,-0.06746798984380444
IZIZ,0.046469601485174886
IZXX,-0.014570096591555587
IZXY,-0.06078500163059509
IZYX,0.025409380332412516
IZYY,-0.004491638820659824
IZZI,0.03708194481352227
XIXI,0.007255608747767234
XIYI,0.004850369855189076
XIZX,-0.037253311794433586
XIZY,-0.018255589551537735
XXIZ,0.028946049837867027
XXXX,0.04002463305220415
XXXY,0.0015169646244759766
XXYX,-0.008425313042181092
XXYY,-0.00407997510617986
XXZI,-0.014104094926115127
XYIZ,0.03867895548655782
XYXX,-0.0087937648184676
XYXY,-0.04601265548785732
XYYX,0.03481677755647943
XYYY,0.024073784103331344
XYZI,-0.02107576807524275
XZIX,0.004822474295337317
XZIY,0.021341771240464633
XZXZ,0.029929088652519212
XZYZ,-0.019961294278754503
YIXI,0.028034870568454457
YIYI,-0.0019398144888490045
YIZX,0.021628233672979842
YIZY,-0.007177115065867409
YXIZ,0.009175137157106142
YXXX,0.043551644632646894
YXXY,0.02011338101630958
YXYX,-0.065284900354278
YXYY,-0.01206460652402996
YXZI,-0.00015754264064641275
YYIZ,0.02023323141681719
YYXX,0.01303849349091336
YYXY,0.006640086999950851
YYYX,-0.005579601176148025
YYYY,0.012244284744447994
YYZI,0.02806414179735669
YZIX,-0.037485665327337964
YZIY,0.0005296061064585418
YZXZ,0.032707191025199214
YZYZ,-0.010055082175292258
ZIIZ,0.024310279971358567
ZIXX,-0.0029970554184236414
ZIXY,0.012984327295923193
ZIYX,0.017998316637598086
ZIYY,-0.07127637740703645
ZIZI,-0.02365675194369056
ZXXI,0.0024261957611643042
ZXYI,0.040804659700997434
ZXZX,-0.023931617442322674
ZXZY,0.004396491400562096
ZYXI,0.0031463198213584898
ZYYI,-0.006619155779804653
ZYZX,0.02831593697260341
ZYZY,0.012187367963315633
ZZII,0.004171194654974772
