IIZZ,0.003963188338125324
IXIX,-0.0018129625470078119
IXIY,-0.04074237995186417
IXXZ,0.021591026852551036
IXYZ,0.046428287986435446
IYIX,-0.017830106355754848
IYIY,0.014253708127092816
IYXZ,-0.01748947998972434
IYYZ,0.026713220553801376
IZIZ,-0.03657115020895664
IZXX,0.007195494058430729
IZXY,-0.014362255773525776
IZYX,0.021075878981781815
IZYY,0.044764523449444746
IZZI,-0.01636692422611169
XIXI,-0.02927067960960809
XIYI,0.0383460733232852
XIZX,-0.020551044211498774
XIZY,0.05197301001526425
XXIZ,-0.02054164773766404
XXXX,0.008198000235475327
XXXY,-0.024693936752875564
XXYX,0.013411440375933944
XXYY,7.148176879427388e-05
XXZI,-0.02965997091324289
XYIZ,0.030976850231092867
XYXX,0.035293598427601214
XYXY,0.019445747539838673
XYYX,0.022711969905162645
XYYY,-0.002990418400475904
XYZI,-0.035945293831461736
XZIX,-0.016288717067851635
XZIY,0.031126912490113595
XZXZ,0.011432648591491089
XZYZ,0.023922575828815906
YIXI,-0.021760532993271894
YIYI,-0.0020726267461891766
YIZX,-0.01757931674204003
YIZY,0.0067600811657673055
YXIZ,-0.0061609362586293286
YXXX,-0.03801700073990234
YXXY,0.004825326570340842
YXYX,0.012553635839915714
YXYY,0.013084196784562597
YXZI,0.04882287024786604
YYIZ,-0.018827062237997783
YYXX,-0.042632190594053015
YYXY,0.025069986207261044
YYYX,-0.034755207732541364
YYYY,-0.026326224507495527
YYZI,-0.03110772330753472
YZIX,0.02306249126520895
YZIY,0.018046108009633438
YZXZ,0.010184190435547275
YZYZ,0.04111483757859713
ZIIZ,0.02142002197381236
ZIXX,-0.03626269412566946
ZIXY,0.04555218614865497
ZIYX,-0.021956882441379097
ZIYY,0.022243688013608917
ZIZI,-0.011601957457484957
ZXXI,0.0259577633241699
ZXYI,-0.006454971156637094
ZXZX,-0.0013322960894615217
ZXZY,0.031011001239578333
ZYXI,-0.020528789092280814
ZYYI,0.05256921481818623
ZYZX,0.03801613790136163
ZYZY,-0.004926562499567041
ZZII,0.03072168829252748
