IIZZ,-0.018529888788179592
IXIX,0.00880131547766323
IXIY,-0.03863410626681801
IXXZ,0.049875920249560196
IXYZ,-0.020345191274312238
IYIX,0.03770313873272308
IYIY,-0.04041090385128808
IYXZ,0.005365763803048606
IYYZ,-0.009684270598030745
IZIZ,-0.015644091456991912
IZXX,0.013903601266139272
IZXY,0.009270503551290369
IZYX,0.014563676229074373
IZYY,-0.010377476552999258
IZZI,0.004514750623341674
XIXI,0.005027258899890049
XIYI,-0.04673081241800095
XIZX,-0.017609259407642273
XIZY,0.046208946430674726
XXIZ,0.05630197105144346
XXXX,0.025753830661583172
XXXY,0.01688879087396304
XXYX,0.015163547066606928
XXYY,0.001613526137152408
XXZI,-0.06959763369727708
XYIZ,0.04219344809522217
XYXX,0.010549179661201738
XYXY,-0.042579187316981196
XYYX,0.01951454232733564
XYYY,-0.014807279047683586
XYZI,0.01304927588705948
XZIX,-0.02724459074374184
XZIY,0.014511269245506919
XZXZ,-0.009849694608461483
XZYZ,-0.016766926436631215
YIXI,0.04209879034482637
YIYI,0.019645832432493
YIZX,0.031277262485394225
YIZY,0.01904244603131618
YXIZ,0.003573013716248451
YXXX,0.03627003317956083
YXXY,0.015938586989275555
YXYX,0.020071687616327938
YXYY,0.010150503345780663
YXZI,0.020846751134308915
YYIZ,-0.02623018897234228
YYXX,-0.04710092983437955
YYXY,-0.03315585665875609
YYYX,-0.051508051716721986
YYYY,0.002083847273103897
YYZI,0.007410735583694577
YZIX,0.009923119340457023
YZIY,0.021238047663494058
YZXZ,0.031147315904961264
YZYZ,-0.01446303236881413
ZIIZ,-0.029363179873879333
ZIXX,0.04421957934155547
ZIXY,0.047603709938245115
ZIYX,0.025405566774864278
ZIYY,-0.013836149816655971
ZIZI,-0.024809492417749518
ZXXI,0.03018775147741594
ZXYI,-0.007109587576071311
ZXZX,-0.001386562038887608
ZXZY,0.005284466697312078
ZYXI,-0.004359471382216569
ZYYI,0.020167648662697546
ZYZX,-0.025185893168904273
ZYZY,0.018889488612970098
ZZII,0.03668047161731057
